Date,USD/Peso mexicanoFIX,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
26/09/2017,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781,17.6443,17.7331,17.6965,17.8136,17.836
27/09/2017,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781,17.6443,17.7331,17.6965,17.8136
28/09/2017,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781,17.6443,17.7331,17.6965
29/09/2017,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781,17.6443,17.7331
02/10/2017,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781,17.6443
03/10/2017,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836,17.781
04/10/2017,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278,17.7836
05/10/2017,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857,17.7278
06/10/2017,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761,17.6857
09/10/2017,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643,17.761
10/10/2017,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009,17.7643
11/10/2017,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545,17.7009
12/10/2017,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487,17.8545
13/10/2017,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831,17.7487
16/10/2017,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933,17.8831
17/10/2017,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13,17.9933
18/10/2017,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979,18.13
19/10/2017,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159,18.1979
20/10/2017,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337,18.159
23/10/2017,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113,18.2337
24/10/2017,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282,18.2113
25/10/2017,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306,18.2282
26/10/2017,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522,18.306
27/10/2017,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646,18.5522
30/10/2017,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327,18.6646
31/10/2017,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718,18.6327
01/11/2017,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631,18.718
02/11/2017,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008,18.7631
03/11/2017,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753,18.9008
06/11/2017,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117,19.0753
07/11/2017,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869,19.0117
08/11/2017,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248,18.8869
09/11/2017,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008,18.8248
10/11/2017,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489,19.008
13/11/2017,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009,19.0489
14/11/2017,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077,19.2009
15/11/2017,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096,19.077
16/11/2017,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474,19.096
17/11/2017,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188,19.1474
20/11/2017,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478,19.2188
21/11/2017,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241,19.1478
22/11/2017,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241,19.1241
23/11/2017,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185,19.1241
24/11/2017,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814,19.185
27/11/2017,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349,19.0814
28/11/2017,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718,19.1349
29/11/2017,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09,19.0718
30/11/2017,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526,19.09
01/12/2017,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168,19.0526
04/12/2017,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334,19.168
05/12/2017,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268,19.1334
06/12/2017,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224,19.2268
07/12/2017,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724,19.1224
08/12/2017,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724,18.9724
11/12/2017,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242,18.9724
12/12/2017,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74,18.8242
13/12/2017,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041,18.74
14/12/2017,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379,18.6041
15/12/2017,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52,18.5379
18/12/2017,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848,18.52
19/12/2017,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519,18.5848
20/12/2017,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229,18.519
21/12/2017,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399,18.6229
22/12/2017,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642,18.6399
25/12/2017,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958,18.642
26/12/2017,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897,18.6958
27/12/2017,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315,18.8897
28/12/2017,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445,18.9315
29/12/2017,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974,18.9445
01/01/2018,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974,18.974
02/01/2018,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391,18.974
03/01/2018,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202,19.1391
04/01/2018,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289,19.1202
05/01/2018,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289,19.1289
08/01/2018,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913,19.0289
09/01/2018,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291,19.1913
10/01/2018,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962,19.2291
11/01/2018,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848,19.3962
12/01/2018,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848,19.5848
15/01/2018,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223,19.5848
16/01/2018,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867,19.7223
17/01/2018,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354,19.7867
18/01/2018,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629,19.7354
19/01/2018,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629,19.6629
22/01/2018,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899,19.6629
23/01/2018,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717,19.4899
24/01/2018,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427,19.3717
25/01/2018,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737,19.2427
26/01/2018,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323,19.2737
29/01/2018,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065,19.2323
30/01/2018,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405,19.3065
31/01/2018,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433,19.2405
01/02/2018,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446,19.3433
02/02/2018,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113,19.0446
05/02/2018,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362,18.8113
06/02/2018,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655,18.8362
07/02/2018,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361,18.655
08/02/2018,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813,18.6361
09/02/2018,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118,18.5813
12/02/2018,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798,18.7118
13/02/2018,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178,18.798
14/02/2018,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478,18.5178
15/02/2018,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672,18.478
16/02/2018,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196,18.4672
19/02/2018,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982,18.6196
20/02/2018,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069,18.6982
21/02/2018,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004,18.6069
22/02/2018,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248,18.4004
23/02/2018,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248,18.5248
26/02/2018,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009,18.5248
27/02/2018,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492,18.7009
28/02/2018,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815,18.6492
01/03/2018,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623,18.8815
02/03/2018,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703,18.8623
05/03/2018,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269,18.6703
06/03/2018,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025,18.6269
07/03/2018,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159,18.6025
08/03/2018,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797,18.5159
09/03/2018,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536,18.4797
12/03/2018,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594,18.536
13/03/2018,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518,18.6594
14/03/2018,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574,18.6518
15/03/2018,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659,18.6574
16/03/2018,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456,18.5659
19/03/2018,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902,18.6456
20/03/2018,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331,18.7902
21/03/2018,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861,18.8331
22/03/2018,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909,18.861
23/03/2018,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838,18.8909
26/03/2018,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246,18.8838
27/03/2018,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922,18.7246
28/03/2018,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148,18.7922
29/03/2018,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812,18.7148
30/03/2018,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199,18.5812
02/04/2018,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604,18.6199
03/04/2018,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854,18.5604
04/04/2018,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023,18.5854
05/04/2018,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216,18.7023
06/04/2018,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216,18.7216
09/04/2018,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614,18.7216
10/04/2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001,18.7614
11/04/2018,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078,18.6001
12/04/2018,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364,18.5078
13/04/2018,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268,18.5364
16/04/2018,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445,18.3268
17/04/2018,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709,18.3445
18/04/2018,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709,18.2709
19/04/2018,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709,18.2709
20/04/2018,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967,18.2709
23/04/2018,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044,18.2967
24/04/2018,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244,18.2044
25/04/2018,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081,18.2244
26/04/2018,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888,18.1081
27/04/2018,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753,18.2888
30/04/2018,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882,18.2753
01/05/2018,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018,18.2882
02/05/2018,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353,18.2018
03/05/2018,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087,18.1353
04/05/2018,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394,18.087
07/05/2018,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787,18.0394
08/05/2018,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333,17.9787
09/05/2018,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819,18.0333
10/05/2018,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621,18.2819
11/05/2018,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628,18.621
